discount_20240615_1838;order_id;product_id;quantity_20240615_1838;unit_price_20240615_1838;discount_20240615_1840;quantity_20240615_1840;unit_price_20240615_1840;discount_20240615_2236;quantity_20240615_2236;unit_price_20240615_2236;discount;quantity;unit_price;customer_id;employee_id;freight;order_date;order_id;required_date;ship_address;ship_city;ship_country;ship_name;ship_postal_code;ship_region;ship_via;shipped_date
0;11019;49;2;20;0;2;20;0;2;20;0;2;20;RANCH;6;3.17;1998-04-13;11019;1998-05-11;Av. del Libertador 900;Buenos Aires;Argentina;Rancho grande;1010;;3;
0.15;11020;10;24;31;0.15;24;31;0.15;24;31;0.15;24;31;OTTIK;2;43.3;1998-04-14;11020;1998-05-12;Mehrheimerstr. 369;Köln;Germany;Ottilies Käseladen;50739;;2;1998-04-16
0.25;11021;2;11;19;0.25;11;19;0.25;11;19;0.25;11;19;QUICK;3;297.18;1998-04-14;11021;1998-05-12;Taucherstraße 10;Cunewalde;Germany;QUICK-Stop;01307;;1;1998-04-21
0;11021;20;15;81;0;15;81;0;15;81;0;15;81;QUICK;3;297.18;1998-04-14;11021;1998-05-12;Taucherstraße 10;Cunewalde;Germany;QUICK-Stop;01307;;1;1998-04-21
0;11021;26;63;31.23;0;63;31.23;0;63;31.23;0;63;31.23;QUICK;3;297.18;1998-04-14;11021;1998-05-12;Taucherstraße 10;Cunewalde;Germany;QUICK-Stop;01307;;1;1998-04-21
0.25;11021;51;44;53;0.25;44;53;0.25;44;53;0.25;44;53;QUICK;3;297.18;1998-04-14;11021;1998-05-12;Taucherstraße 10;Cunewalde;Germany;QUICK-Stop;01307;;1;1998-04-21
0;11021;72;35;34.8;0;35;34.8;0;35;34.8;0;35;34.8;QUICK;3;297.18;1998-04-14;11021;1998-05-12;Taucherstraße 10;Cunewalde;Germany;QUICK-Stop;01307;;1;1998-04-21
0;11022;19;35;9.2;0;35;9.2;0;35;9.2;0;35;9.2;HANAR;9;6.27;1998-04-14;11022;1998-05-12;Rua do Paço, 67;Rio de Janeiro;Brazil;Hanari Carnes;05454-876;RJ;2;1998-05-04
0;11022;69;30;36;0;30;36;0;30;36;0;30;36;HANAR;9;6.27;1998-04-14;11022;1998-05-12;Rua do Paço, 67;Rio de Janeiro;Brazil;Hanari Carnes;05454-876;RJ;2;1998-05-04
0;11023;7;4;30;0;4;30;0;4;30;0;4;30;BSBEV;1;123.83;1998-04-14;11023;1998-04-28;Fauntleroy Circus;London;UK;'B''s Beverages';EC2 5NT;;2;1998-04-24
0;11023;43;30;46;0;30;46;0;30;46;0;30;46;BSBEV;1;123.83;1998-04-14;11023;1998-04-28;Fauntleroy Circus;London;UK;'B''s Beverages';EC2 5NT;;2;1998-04-24
0;11024;26;12;31.23;0;12;31.23;0;12;31.23;0;12;31.23;EASTC;4;74.36;1998-04-15;11024;1998-05-13;35 King George;London;UK;Eastern Connection;WX3 6FW;;1;1998-04-20
0;11024;33;30;2.5;0;30;2.5;0;30;2.5;0;30;2.5;EASTC;4;74.36;1998-04-15;11024;1998-05-13;35 King George;London;UK;Eastern Connection;WX3 6FW;;1;1998-04-20
0;11024;65;21;21.05;0;21;21.05;0;21;21.05;0;21;21.05;EASTC;4;74.36;1998-04-15;11024;1998-05-13;35 King George;London;UK;Eastern Connection;WX3 6FW;;1;1998-04-20
0;11024;71;50;21.5;0;50;21.5;0;50;21.5;0;50;21.5;EASTC;4;74.36;1998-04-15;11024;1998-05-13;35 King George;London;UK;Eastern Connection;WX3 6FW;;1;1998-04-20
0.1;11025;1;10;18;0.1;10;18;0.1;10;18;0.1;10;18;WARTH;6;29.17;1998-04-15;11025;1998-05-13;Torikatu 38;Oulu;Finland;Wartian Herkku;90110;;3;1998-04-24
0.1;11025;13;20;6;0.1;20;6;0.1;20;6;0.1;20;6;WARTH;6;29.17;1998-04-15;11025;1998-05-13;Torikatu 38;Oulu;Finland;Wartian Herkku;90110;;3;1998-04-24
0;11026;18;8;62.5;0;8;62.5;0;8;62.5;0;8;62.5;FRANS;4;47.09;1998-04-15;11026;1998-05-13;Via Monte Bianco 34;Torino;Italy;Franchi S.p.A.;10100;;1;1998-04-28
0;11026;51;10;53;0;10;53;0;10;53;0;10;53;FRANS;4;47.09;1998-04-15;11026;1998-05-13;Via Monte Bianco 34;Torino;Italy;Franchi S.p.A.;10100;;1;1998-04-28
0.25;11027;24;30;4.5;0.25;30;4.5;0.25;30;4.5;0.25;30;4.5;BOTTM;1;52.52;1998-04-16;11027;1998-05-14;23 Tsawassen Blvd.;Tsawassen;Canada;Bottom-Dollar Markets;T2F 8M4;BC;1;1998-04-20
0.25;11027;62;21;49.3;0.25;21;49.3;0.25;21;49.3;0.25;21;49.3;BOTTM;1;52.52;1998-04-16;11027;1998-05-14;23 Tsawassen Blvd.;Tsawassen;Canada;Bottom-Dollar Markets;T2F 8M4;BC;1;1998-04-20
0;11028;55;35;24;0;35;24;0;35;24;0;35;24;KOENE;2;29.59;1998-04-16;11028;1998-05-14;Maubelstr. 90;Brandenburg;Germany;Königlich Essen;14776;;1;1998-04-22
0;11028;59;24;55;0;24;55;0;24;55;0;24;55;KOENE;2;29.59;1998-04-16;11028;1998-05-14;Maubelstr. 90;Brandenburg;Germany;Königlich Essen;14776;;1;1998-04-22
0;11029;56;20;38;0;20;38;0;20;38;0;20;38;CHOPS;4;47.84;1998-04-16;11029;1998-05-14;Hauptstr. 31;Bern;Switzerland;Chop-suey Chinese;3012;;1;1998-04-27
0;11029;63;12;43.9;0;12;43.9;0;12;43.9;0;12;43.9;CHOPS;4;47.84;1998-04-16;11029;1998-05-14;Hauptstr. 31;Bern;Switzerland;Chop-suey Chinese;3012;;1;1998-04-27
0.25;11030;2;100;19;0.25;100;19;0.25;100;19;0.25;100;19;SAVEA;7;830.75;1998-04-17;11030;1998-05-15;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;2;1998-04-27
0;11030;5;70;21.35;0;70;21.35;0;70;21.35;0;70;21.35;SAVEA;7;830.75;1998-04-17;11030;1998-05-15;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;2;1998-04-27
0.25;11030;29;60;123.79;0.25;60;123.79;0.25;60;123.79;0.25;60;123.79;SAVEA;7;830.75;1998-04-17;11030;1998-05-15;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;2;1998-04-27
0.25;11030;59;100;55;0.25;100;55;0.25;100;55;0.25;100;55;SAVEA;7;830.75;1998-04-17;11030;1998-05-15;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;2;1998-04-27
0;11031;1;45;18;0;45;18;0;45;18;0;45;18;SAVEA;6;227.22;1998-04-17;11031;1998-05-15;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;2;1998-04-24
0;11031;13;80;6;0;80;6;0;80;6;0;80;6;SAVEA;6;227.22;1998-04-17;11031;1998-05-15;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;2;1998-04-24
0;11031;24;21;4.5;0;21;4.5;0;21;4.5;0;21;4.5;SAVEA;6;227.22;1998-04-17;11031;1998-05-15;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;2;1998-04-24
0;11031;64;20;33.25;0;20;33.25;0;20;33.25;0;20;33.25;SAVEA;6;227.22;1998-04-17;11031;1998-05-15;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;2;1998-04-24
0;11031;71;16;21.5;0;16;21.5;0;16;21.5;0;16;21.5;SAVEA;6;227.22;1998-04-17;11031;1998-05-15;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;2;1998-04-24
0;11032;36;35;19;0;35;19;0;35;19;0;35;19;WHITC;2;606.19;1998-04-17;11032;1998-05-15;1029 - 12th Ave. S.;Seattle;USA;White Clover Markets;98124;WA;3;1998-04-23
0;11032;38;25;263.5;0;25;263.5;0;25;263.5;0;25;263.5;WHITC;2;606.19;1998-04-17;11032;1998-05-15;1029 - 12th Ave. S.;Seattle;USA;White Clover Markets;98124;WA;3;1998-04-23
0;11032;59;30;55;0;30;55;0;30;55;0;30;55;WHITC;2;606.19;1998-04-17;11032;1998-05-15;1029 - 12th Ave. S.;Seattle;USA;White Clover Markets;98124;WA;3;1998-04-23
0.1;11033;53;70;32.8;0.1;70;32.8;0.1;70;32.8;0.1;70;32.8;RICSU;7;84.74;1998-04-17;11033;1998-05-15;Starenweg 5;Genève;Switzerland;Richter Supermarkt;1204;;3;1998-04-23
0.1;11033;69;36;36;0.1;36;36;0.1;36;36;0.1;36;36;RICSU;7;84.74;1998-04-17;11033;1998-05-15;Starenweg 5;Genève;Switzerland;Richter Supermarkt;1204;;3;1998-04-23
0.1;11034;21;15;10;0.1;15;10;0.1;15;10;0.1;15;10;OLDWO;8;40.32;1998-04-20;11034;1998-06-01;2743 Bering St.;Anchorage;USA;Old World Delicatessen;99508;AK;1;1998-04-27
0;11034;44;12;19.45;0;12;19.45;0;12;19.45;0;12;19.45;OLDWO;8;40.32;1998-04-20;11034;1998-06-01;2743 Bering St.;Anchorage;USA;Old World Delicatessen;99508;AK;1;1998-04-27
0;11034;61;6;28.5;0;6;28.5;0;6;28.5;0;6;28.5;OLDWO;8;40.32;1998-04-20;11034;1998-06-01;2743 Bering St.;Anchorage;USA;Old World Delicatessen;99508;AK;1;1998-04-27
0;11035;1;10;18;0;10;18;0;10;18;0;10;18;SUPRD;2;0.17;1998-04-20;11035;1998-05-18;Boulevard Tirou, 255;Charleroi;Belgium;Suprêmes délices;B-6000;;2;1998-04-24
0;11035;35;60;18;0;60;18;0;60;18;0;60;18;SUPRD;2;0.17;1998-04-20;11035;1998-05-18;Boulevard Tirou, 255;Charleroi;Belgium;Suprêmes délices;B-6000;;2;1998-04-24
0;11035;42;30;14;0;30;14;0;30;14;0;30;14;SUPRD;2;0.17;1998-04-20;11035;1998-05-18;Boulevard Tirou, 255;Charleroi;Belgium;Suprêmes délices;B-6000;;2;1998-04-24
0;11035;54;10;7.45;0;10;7.45;0;10;7.45;0;10;7.45;SUPRD;2;0.17;1998-04-20;11035;1998-05-18;Boulevard Tirou, 255;Charleroi;Belgium;Suprêmes délices;B-6000;;2;1998-04-24
0;11036;13;7;6;0;7;6;0;7;6;0;7;6;DRACD;8;149.47;1998-04-20;11036;1998-05-18;Walserweg 21;Aachen;Germany;Drachenblut Delikatessen;52066;;3;1998-04-22
0;11036;59;30;55;0;30;55;0;30;55;0;30;55;DRACD;8;149.47;1998-04-20;11036;1998-05-18;Walserweg 21;Aachen;Germany;Drachenblut Delikatessen;52066;;3;1998-04-22
0;11037;70;4;15;0;4;15;0;4;15;0;4;15;GODOS;7;3.2;1998-04-21;11037;1998-05-19;C/ Romero, 33;Sevilla;Spain;Godos Cocina Típica;41101;;1;1998-04-27
0.2;11038;40;5;18.4;0.2;5;18.4;0.2;5;18.4;0.2;5;18.4;SUPRD;1;29.59;1998-04-21;11038;1998-05-19;Boulevard Tirou, 255;Charleroi;Belgium;Suprêmes délices;B-6000;;2;1998-04-30
0;11038;52;2;7;0;2;7;0;2;7;0;2;7;SUPRD;1;29.59;1998-04-21;11038;1998-05-19;Boulevard Tirou, 255;Charleroi;Belgium;Suprêmes délices;B-6000;;2;1998-04-30
0;11038;71;30;21.5;0;30;21.5;0;30;21.5;0;30;21.5;SUPRD;1;29.59;1998-04-21;11038;1998-05-19;Boulevard Tirou, 255;Charleroi;Belgium;Suprêmes délices;B-6000;;2;1998-04-30
0;11039;28;20;45.6;0;20;45.6;0;20;45.6;0;20;45.6;LINOD;1;65.0;1998-04-21;11039;1998-05-19;Ave. 5 de Mayo Porlamar;I. de Margarita;Venezuela;LINO-Delicateses;4980;Nueva Esparta;2;
0;11039;35;24;18;0;24;18;0;24;18;0;24;18;LINOD;1;65.0;1998-04-21;11039;1998-05-19;Ave. 5 de Mayo Porlamar;I. de Margarita;Venezuela;LINO-Delicateses;4980;Nueva Esparta;2;
0;11039;49;60;20;0;60;20;0;60;20;0;60;20;LINOD;1;65.0;1998-04-21;11039;1998-05-19;Ave. 5 de Mayo Porlamar;I. de Margarita;Venezuela;LINO-Delicateses;4980;Nueva Esparta;2;
0;11039;57;28;19.5;0;28;19.5;0;28;19.5;0;28;19.5;LINOD;1;65.0;1998-04-21;11039;1998-05-19;Ave. 5 de Mayo Porlamar;I. de Margarita;Venezuela;LINO-Delicateses;4980;Nueva Esparta;2;
0;11040;21;20;10;0;20;10;0;20;10;0;20;10;GREAL;4;18.84;1998-04-22;11040;1998-05-20;2732 Baker Blvd.;Eugene;USA;Great Lakes Food Market;97403;OR;3;
0.2;11041;2;30;19;0.2;30;19;0.2;30;19;0.2;30;19;CHOPS;3;48.22;1998-04-22;11041;1998-05-20;Hauptstr. 31;Bern;Switzerland;Chop-suey Chinese;3012;;2;1998-04-28
0;11041;63;30;43.9;0;30;43.9;0;30;43.9;0;30;43.9;CHOPS;3;48.22;1998-04-22;11041;1998-05-20;Hauptstr. 31;Bern;Switzerland;Chop-suey Chinese;3012;;2;1998-04-28
0;11042;44;15;19.45;0;15;19.45;0;15;19.45;0;15;19.45;COMMI;2;29.99;1998-04-22;11042;1998-05-06;Av. dos Lusíadas, 23;Sao Paulo;Brazil;Comércio Mineiro;05432-043;SP;1;1998-05-01
0;11042;61;4;28.5;0;4;28.5;0;4;28.5;0;4;28.5;COMMI;2;29.99;1998-04-22;11042;1998-05-06;Av. dos Lusíadas, 23;Sao Paulo;Brazil;Comércio Mineiro;05432-043;SP;1;1998-05-01
0;11043;11;10;21;0;10;21;0;10;21;0;10;21;SPECD;5;8.8;1998-04-22;11043;1998-05-20;25, rue Lauriston;Paris;France;Spécialités du monde;75016;;2;1998-04-29
0;11044;62;12;49.3;0;12;49.3;0;12;49.3;0;12;49.3;WOLZA;4;8.72;1998-04-23;11044;1998-05-21;ul. Filtrowa 68;Warszawa;Poland;Wolski Zajazd;01-012;;1;1998-05-01
0;11045;33;15;2.5;0;15;2.5;0;15;2.5;0;15;2.5;BOTTM;6;70.58;1998-04-23;11045;1998-05-21;23 Tsawassen Blvd.;Tsawassen;Canada;Bottom-Dollar Markets;T2F 8M4;BC;2;
0;11045;51;24;53;0;24;53;0;24;53;0;24;53;BOTTM;6;70.58;1998-04-23;11045;1998-05-21;23 Tsawassen Blvd.;Tsawassen;Canada;Bottom-Dollar Markets;T2F 8M4;BC;2;
0.05;11046;12;20;38;0.05;20;38;0.05;20;38;0.05;20;38;WANDK;8;71.64;1998-04-23;11046;1998-05-21;Adenauerallee 900;Stuttgart;Germany;Die Wandernde Kuh;70563;;2;1998-04-24
0.05;11046;32;15;32;0.05;15;32;0.05;15;32;0.05;15;32;WANDK;8;71.64;1998-04-23;11046;1998-05-21;Adenauerallee 900;Stuttgart;Germany;Die Wandernde Kuh;70563;;2;1998-04-24
0.05;11046;35;18;18;0.05;18;18;0.05;18;18;0.05;18;18;WANDK;8;71.64;1998-04-23;11046;1998-05-21;Adenauerallee 900;Stuttgart;Germany;Die Wandernde Kuh;70563;;2;1998-04-24
0.25;11047;1;25;18;0.25;25;18;0.25;25;18;0.25;25;18;EASTC;7;46.62;1998-04-24;11047;1998-05-22;35 King George;London;UK;Eastern Connection;WX3 6FW;;3;1998-05-01
0.25;11047;5;30;21.35;0.25;30;21.35;0.25;30;21.35;0.25;30;21.35;EASTC;7;46.62;1998-04-24;11047;1998-05-22;35 King George;London;UK;Eastern Connection;WX3 6FW;;3;1998-05-01
0;11048;68;42;12.5;0;42;12.5;0;42;12.5;0;42;12.5;BOTTM;7;24.12;1998-04-24;11048;1998-05-22;23 Tsawassen Blvd.;Tsawassen;Canada;Bottom-Dollar Markets;T2F 8M4;BC;3;1998-04-30
0.2;11049;2;10;19;0.2;10;19;0.2;10;19;0.2;10;19;GOURL;3;8.34;1998-04-24;11049;1998-05-22;Av. Brasil, 442;Campinas;Brazil;Gourmet Lanchonetes;04876-786;SP;1;1998-05-04
0.2;11049;12;4;38;0.2;4;38;0.2;4;38;0.2;4;38;GOURL;3;8.34;1998-04-24;11049;1998-05-22;Av. Brasil, 442;Campinas;Brazil;Gourmet Lanchonetes;04876-786;SP;1;1998-05-04
0.1;11050;76;50;18;0.1;50;18;0.1;50;18;0.1;50;18;FOLKO;8;59.41;1998-04-27;11050;1998-05-25;Åkergatan 24;Bräcke;Sweden;Folk och fä HB;S-844 67;;2;1998-05-05
0.2;11051;24;10;4.5;0.2;10;4.5;0.2;10;4.5;0.2;10;4.5;LAMAI;7;2.79;1998-04-27;11051;1998-05-25;1 rue Alsace-Lorraine;Toulouse;France;'La maison d''Asie';31000;;3;
0.2;11052;43;30;46;0.2;30;46;0.2;30;46;0.2;30;46;HANAR;3;67.26;1998-04-27;11052;1998-05-25;Rua do Paço, 67;Rio de Janeiro;Brazil;Hanari Carnes;05454-876;RJ;1;1998-05-01
0.2;11052;61;10;28.5;0.2;10;28.5;0.2;10;28.5;0.2;10;28.5;HANAR;3;67.26;1998-04-27;11052;1998-05-25;Rua do Paço, 67;Rio de Janeiro;Brazil;Hanari Carnes;05454-876;RJ;1;1998-05-01
0.2;11053;18;35;62.5;0.2;35;62.5;0.2;35;62.5;0.2;35;62.5;PICCO;2;53.05;1998-04-27;11053;1998-05-25;Geislweg 14;Salzburg;Austria;Piccolo und mehr;5020;;2;1998-04-29
0;11053;32;20;32;0;20;32;0;20;32;0;20;32;PICCO;2;53.05;1998-04-27;11053;1998-05-25;Geislweg 14;Salzburg;Austria;Piccolo und mehr;5020;;2;1998-04-29
0.2;11053;64;25;33.25;0.2;25;33.25;0.2;25;33.25;0.2;25;33.25;PICCO;2;53.05;1998-04-27;11053;1998-05-25;Geislweg 14;Salzburg;Austria;Piccolo und mehr;5020;;2;1998-04-29
0;11054;33;10;2.5;0;10;2.5;0;10;2.5;0;10;2.5;CACTU;8;0.33;1998-04-28;11054;1998-05-26;Cerrito 333;Buenos Aires;Argentina;Cactus Comidas para llevar;1010;;1;
0;11054;67;20;14;0;20;14;0;20;14;0;20;14;CACTU;8;0.33;1998-04-28;11054;1998-05-26;Cerrito 333;Buenos Aires;Argentina;Cactus Comidas para llevar;1010;;1;
0;11055;24;15;4.5;0;15;4.5;0;15;4.5;0;15;4.5;HILAA;7;120.92;1998-04-28;11055;1998-05-26;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Venezuela;HILARION-Abastos;5022;Táchira;2;1998-05-05
0;11055;25;15;14;0;15;14;0;15;14;0;15;14;HILAA;7;120.92;1998-04-28;11055;1998-05-26;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Venezuela;HILARION-Abastos;5022;Táchira;2;1998-05-05
0;11055;51;20;53;0;20;53;0;20;53;0;20;53;HILAA;7;120.92;1998-04-28;11055;1998-05-26;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Venezuela;HILARION-Abastos;5022;Táchira;2;1998-05-05
0;11055;57;20;19.5;0;20;19.5;0;20;19.5;0;20;19.5;HILAA;7;120.92;1998-04-28;11055;1998-05-26;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Venezuela;HILARION-Abastos;5022;Táchira;2;1998-05-05
0;11056;7;40;30;0;40;30;0;40;30;0;40;30;EASTC;8;278.96;1998-04-28;11056;1998-05-12;35 King George;London;UK;Eastern Connection;WX3 6FW;;2;1998-05-01
0;11056;55;35;24;0;35;24;0;35;24;0;35;24;EASTC;8;278.96;1998-04-28;11056;1998-05-12;35 King George;London;UK;Eastern Connection;WX3 6FW;;2;1998-05-01
0;11056;60;50;34;0;50;34;0;50;34;0;50;34;EASTC;8;278.96;1998-04-28;11056;1998-05-12;35 King George;London;UK;Eastern Connection;WX3 6FW;;2;1998-05-01
0;11057;70;3;15;0;3;15;0;3;15;0;3;15;NORTS;3;4.13;1998-04-29;11057;1998-05-27;South House 300 Queensbridge;London;UK;North/South;SW7 1RZ;;3;1998-05-01
0;11058;21;3;10;0;3;10;0;3;10;0;3;10;BLAUS;9;31.14;1998-04-29;11058;1998-05-27;Forsterstr. 57;Mannheim;Germany;Blauer See Delikatessen;68306;;3;
0;11058;60;21;34;0;21;34;0;21;34;0;21;34;BLAUS;9;31.14;1998-04-29;11058;1998-05-27;Forsterstr. 57;Mannheim;Germany;Blauer See Delikatessen;68306;;3;
0;11058;61;4;28.5;0;4;28.5;0;4;28.5;0;4;28.5;BLAUS;9;31.14;1998-04-29;11058;1998-05-27;Forsterstr. 57;Mannheim;Germany;Blauer See Delikatessen;68306;;3;
0;11059;13;30;6;0;30;6;0;30;6;0;30;6;RICAR;2;85.8;1998-04-29;11059;1998-06-10;Av. Copacabana, 267;Rio de Janeiro;Brazil;Ricardo Adocicados;02389-890;RJ;2;
0;11059;17;12;39;0;12;39;0;12;39;0;12;39;RICAR;2;85.8;1998-04-29;11059;1998-06-10;Av. Copacabana, 267;Rio de Janeiro;Brazil;Ricardo Adocicados;02389-890;RJ;2;
0;11059;60;35;34;0;35;34;0;35;34;0;35;34;RICAR;2;85.8;1998-04-29;11059;1998-06-10;Av. Copacabana, 267;Rio de Janeiro;Brazil;Ricardo Adocicados;02389-890;RJ;2;
0;11060;60;4;34;0;4;34;0;4;34;0;4;34;FRANS;2;10.98;1998-04-30;11060;1998-05-28;Via Monte Bianco 34;Torino;Italy;Franchi S.p.A.;10100;;2;1998-05-04
0;11060;77;10;13;0;10;13;0;10;13;0;10;13;FRANS;2;10.98;1998-04-30;11060;1998-05-28;Via Monte Bianco 34;Torino;Italy;Franchi S.p.A.;10100;;2;1998-05-04
0;11061;60;15;34;0;15;34;0;15;34;0;15;34;GREAL;4;14.01;1998-04-30;11061;1998-06-11;2732 Baker Blvd.;Eugene;USA;Great Lakes Food Market;97403;OR;3;
0.2;11062;53;10;32.8;0.2;10;32.8;0.2;10;32.8;0.2;10;32.8;REGGC;4;29.93;1998-04-30;11062;1998-05-28;Strada Provinciale 124;Reggio Emilia;Italy;Reggiani Caseifici;42100;;2;
0.2;11062;70;12;15;0.2;12;15;0.2;12;15;0.2;12;15;REGGC;4;29.93;1998-04-30;11062;1998-05-28;Strada Provinciale 124;Reggio Emilia;Italy;Reggiani Caseifici;42100;;2;
0;11063;34;30;14;0;30;14;0;30;14;0;30;14;HUNGO;3;81.73;1998-04-30;11063;1998-05-28;8 Johnstown Road;Cork;Ireland;Hungry Owl All-Night Grocers;;Co. Cork;2;1998-05-06
0.1;11063;40;40;18.4;0.1;40;18.4;0.1;40;18.4;0.1;40;18.4;HUNGO;3;81.73;1998-04-30;11063;1998-05-28;8 Johnstown Road;Cork;Ireland;Hungry Owl All-Night Grocers;;Co. Cork;2;1998-05-06
0.1;11063;41;30;9.65;0.1;30;9.65;0.1;30;9.65;0.1;30;9.65;HUNGO;3;81.73;1998-04-30;11063;1998-05-28;8 Johnstown Road;Cork;Ireland;Hungry Owl All-Night Grocers;;Co. Cork;2;1998-05-06
0.1;11064;17;77;39;0.1;77;39;0.1;77;39;0.1;77;39;SAVEA;1;30.09;1998-05-01;11064;1998-05-29;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;1;1998-05-04
0;11064;41;12;9.65;0;12;9.65;0;12;9.65;0;12;9.65;SAVEA;1;30.09;1998-05-01;11064;1998-05-29;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;1;1998-05-04
0.1;11064;53;25;32.8;0.1;25;32.8;0.1;25;32.8;0.1;25;32.8;SAVEA;1;30.09;1998-05-01;11064;1998-05-29;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;1;1998-05-04
0.1;11064;55;4;24;0.1;4;24;0.1;4;24;0.1;4;24;SAVEA;1;30.09;1998-05-01;11064;1998-05-29;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;1;1998-05-04
0;11064;68;55;12.5;0;55;12.5;0;55;12.5;0;55;12.5;SAVEA;1;30.09;1998-05-01;11064;1998-05-29;187 Suffolk Ln.;Boise;USA;Save-a-lot Markets;83720;ID;1;1998-05-04
0.25;11065;30;4;25.89;0.25;4;25.89;0.25;4;25.89;0.25;4;25.89;LILAS;8;12.91;1998-05-01;11065;1998-05-29;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Venezuela;LILA-Supermercado;3508;Lara;1;
0.25;11065;54;20;7.45;0.25;20;7.45;0.25;20;7.45;0.25;20;7.45;LILAS;8;12.91;1998-05-01;11065;1998-05-29;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Venezuela;LILA-Supermercado;3508;Lara;1;
0;11066;16;3;17.45;0;3;17.45;0;3;17.45;0;3;17.45;WHITC;7;44.72;1998-05-01;11066;1998-05-29;1029 - 12th Ave. S.;Seattle;USA;White Clover Markets;98124;WA;2;1998-05-04
0;11066;19;42;9.2;0;42;9.2;0;42;9.2;0;42;9.2;WHITC;7;44.72;1998-05-01;11066;1998-05-29;1029 - 12th Ave. S.;Seattle;USA;White Clover Markets;98124;WA;2;1998-05-04
0;11066;34;35;14;0;35;14;0;35;14;0;35;14;WHITC;7;44.72;1998-05-01;11066;1998-05-29;1029 - 12th Ave. S.;Seattle;USA;White Clover Markets;98124;WA;2;1998-05-04
0;11067;41;9;9.65;0;9;9.65;0;9;9.65;0;9;9.65;DRACD;1;7.98;1998-05-04;11067;1998-05-18;Walserweg 21;Aachen;Germany;Drachenblut Delikatessen;52066;;2;1998-05-06
0.15;11068;28;8;45.6;0.15;8;45.6;0.15;8;45.6;0.15;8;45.6;QUEEN;8;81.75;1998-05-04;11068;1998-06-01;Alameda dos Canàrios, 891;Sao Paulo;Brazil;Queen Cozinha;05487-020;SP;2;
0.15;11068;43;36;46;0.15;36;46;0.15;36;46;0.15;36;46;QUEEN;8;81.75;1998-05-04;11068;1998-06-01;Alameda dos Canàrios, 891;Sao Paulo;Brazil;Queen Cozinha;05487-020;SP;2;
0.15;11068;77;28;13;0.15;28;13;0.15;28;13;0.15;28;13;QUEEN;8;81.75;1998-05-04;11068;1998-06-01;Alameda dos Canàrios, 891;Sao Paulo;Brazil;Queen Cozinha;05487-020;SP;2;
0;11069;39;20;18;0;20;18;0;20;18;0;20;18;TORTU;1;15.67;1998-05-04;11069;1998-06-01;Avda. Azteca 123;México D.F.;Mexico;Tortuga Restaurante;05033;;2;1998-05-06
0.15;11070;1;40;18;0.15;40;18;0.15;40;18;0.15;40;18;LEHMS;2;136.0;1998-05-05;11070;1998-06-02;Magazinweg 7;Frankfurt a.M.;Germany;Lehmanns Marktstand;60528;;1;
0.15;11070;2;20;19;0.15;20;19;0.15;20;19;0.15;20;19;LEHMS;2;136.0;1998-05-05;11070;1998-06-02;Magazinweg 7;Frankfurt a.M.;Germany;Lehmanns Marktstand;60528;;1;
0.15;11070;16;30;17.45;0.15;30;17.45;0.15;30;17.45;0.15;30;17.45;LEHMS;2;136.0;1998-05-05;11070;1998-06-02;Magazinweg 7;Frankfurt a.M.;Germany;Lehmanns Marktstand;60528;;1;
0;11070;31;20;12.5;0;20;12.5;0;20;12.5;0;20;12.5;LEHMS;2;136.0;1998-05-05;11070;1998-06-02;Magazinweg 7;Frankfurt a.M.;Germany;Lehmanns Marktstand;60528;;1;
0.05;11071;7;15;30;0.05;15;30;0.05;15;30;0.05;15;30;LILAS;1;0.93;1998-05-05;11071;1998-06-02;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Venezuela;LILA-Supermercado;3508;Lara;1;
0.05;11071;13;10;6;0.05;10;6;0.05;10;6;0.05;10;6;LILAS;1;0.93;1998-05-05;11071;1998-06-02;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Venezuela;LILA-Supermercado;3508;Lara;1;
